TransCouple -> Vert
Date : 17-02-2016 13:23:46
Temps   Vitesse
13:23:47 0
13:23:47 0
13:23:48 0
13:23:48 0
13:23:49 0
13:23:49 0
13:23:50 0
13:23:50 0
13:23:51 0
13:23:51 0
13:23:52 0
13:23:52 0
13:23:53 0
13:23:53 0
13:23:54 0
13:23:54 0
13:23:55 0
13:23:55 0
13:23:56 0
13:23:56 0
13:23:57 0
13:23:57 0
13:23:58 25095
13:23:58 327558
13:23:59 365473
13:23:59 370014
13:24:00 367202
13:24:00 370964
13:24:01 370540
13:24:01 367477
13:24:02 369395
13:24:02 369450
13:24:03 370315
13:24:03 369913
13:24:04 367526
13:24:04 371386
13:24:05 366721
13:24:05 367498
13:24:06 366495
13:24:06 364338
13:24:07 365446
13:24:07 363368
13:24:08 364362
13:24:08 360614
13:24:09 366615
13:24:09 359628
13:24:10 366424
13:24:10 363553
13:24:11 364653
13:24:11 368867
13:24:12 362132
13:24:12 367855
13:24:13 359117
13:24:13 364066
13:24:14 362252
13:24:14 362223
13:24:15 362521
13:24:15 358012
13:24:16 360178
13:24:16 360002
13:24:17 363276
13:24:17 361269
13:24:18 367246
13:24:18 363371
13:24:19 365152
13:24:19 364973
13:24:20 362457
13:24:20 367992
13:24:21 363238
13:24:21 367476
13:24:22 362841
13:24:22 362843
13:24:23 359654
13:24:23 364900
13:24:24 362564
13:24:24 361374
13:24:25 368128
13:24:25 363542
13:24:26 369575
13:24:26 366183
13:24:27 366992
13:24:27 371238
13:24:28 369031
13:24:28 374435
13:24:29 370352
13:24:29 369427
13:24:30 371439
13:24:30 367075
13:24:31 367344
13:24:31 371391
13:24:32 367403
13:24:32 369443
13:24:33 363849
13:24:33 366355
13:24:34 368071
13:24:34 365676
13:24:35 371669
13:24:35 366103
13:24:36 368573
13:24:36 372934
13:24:37 368720
13:24:37 373115
13:24:38 367955
13:24:38 370459
13:24:39 374628
13:24:40 369212
13:24:40 364494
13:24:40 367948
13:24:41 363602
13:24:42 367831
13:24:42 360361
13:24:42 362629
13:24:43 352119
13:24:44 349279
13:24:44 341717
13:24:45 338271
13:24:45 342874
13:24:46 337630
13:24:46 335212
13:24:47 335382
13:24:47 332836
13:24:48 327410
13:24:48 326472
13:24:49 330469
13:24:49 330399
13:24:50 329058
13:24:50 328743
13:24:51 325709
13:24:51 329330
13:24:52 328912
13:24:52 327969
13:24:53 326782
13:24:53 329739
13:24:54 334330
13:24:54 333888
13:24:55 330070
13:24:55 332348
13:24:56 337104
13:24:56 334760
13:24:57 338682
13:24:57 343370
13:24:58 340584
13:24:58 340750
13:24:59 342095
13:24:59 340145
13:25:00 340854
13:25:00 346011
13:25:01 347403
13:25:01 347941
13:25:02 349163
13:25:02 345782
13:25:03 343840
13:25:03 0
13:25:04 0
13:25:04 0
13:25:05 0
13:25:05 0
