TransCouple -> Rouge
Date : 17-02-2016 11:29:41
Temps   Vitesse
11:29:41 0
11:29:42 0
11:29:42 0
11:29:43 0
11:29:43 0
11:29:44 0
11:29:44 0
11:29:45 0
11:29:45 0
11:29:46 0
11:29:46 0
11:29:47 0
11:29:47 0
11:29:48 0
11:29:48 0
11:29:49 0
11:29:49 0
11:29:50 0
11:29:50 0
11:29:51 0
11:29:51 0
11:29:52 0
11:29:52 0
11:29:53 0
11:29:53 0
11:29:54 0
11:29:54 0
11:29:55 0
11:29:55 0
11:29:56 0
11:29:56 0
11:29:57 0
11:29:57 0
11:29:58 0
11:29:58 0
11:29:59 0
11:29:59 0
11:30:00 0
11:30:00 0
11:30:01 0
11:30:01 0
11:30:02 0
11:30:02 0
11:30:03 0
11:30:03 0
11:30:04 0
11:30:04 0
11:30:05 0
11:30:05 0
11:30:06 0
11:30:06 74143
11:30:07 314017
11:30:07 350908
11:30:08 360807
11:30:08 357021
11:30:09 358761
11:30:09 358123
11:30:10 358427
11:30:10 357070
11:30:11 362474
11:30:11 359482
11:30:12 362652
11:30:12 359959
11:30:13 368458
11:30:13 365825
11:30:14 370167
11:30:14 375799
11:30:15 370713
11:30:15 370543
11:30:16 368204
11:30:16 364097
11:30:17 366943
11:30:17 362719
11:30:18 367414
11:30:18 365843
11:30:19 367992
11:30:19 368819
11:30:20 368281
11:30:20 373412
11:30:21 370404
11:30:21 367701
11:30:22 372078
11:30:22 364911
11:30:23 367645
11:30:23 366491
11:30:24 366002
11:30:24 371060
11:30:25 366209
11:30:25 371462
11:30:26 370166
11:30:26 365607
11:30:27 368461
11:30:27 362528
11:30:28 368245
11:30:28 364399
11:30:29 363785
11:30:29 360929
11:30:30 355906
11:30:31 355393
11:30:31 354020
11:30:32 349597
11:30:32 354073
11:30:32 348073
11:30:33 351562
11:30:34 345123
11:30:34 342308
11:30:35 343530
11:30:35 341473
11:30:36 345043
11:30:36 346408
11:30:36 343217
11:30:37 344186
11:30:38 344552
11:30:38 341095
11:30:39 344626
11:30:39 346342
11:30:40 346343
11:30:40 349450
11:30:41 346988
11:30:41 347586
11:30:42 346831
11:30:42 347312
11:30:43 351115
11:30:43 351006
11:30:44 357184
11:30:44 351162
11:30:45 358845
11:30:45 351890
11:30:46 354425
11:30:46 354549
11:30:47 358140
11:30:47 357880
11:30:48 360894
11:30:48 359250
11:30:49 367246
11:30:49 362791
11:30:50 370222
11:30:50 369908
11:30:51 367887
11:30:51 372082
11:30:52 362718
11:30:52 365429
11:30:53 360431
11:30:53 361332
11:30:54 362048
11:30:54 362097
11:30:55 364462
11:30:55 359265
11:30:56 361630
11:30:56 357831
11:30:57 360693
11:30:57 358134
11:30:58 361622
11:30:58 358326
11:30:59 359309
11:30:59 354769
11:31:00 359687
11:31:00 352241
11:31:01 356760
11:31:01 355970
11:31:02 356409
11:31:02 355186
11:31:03 354678
11:31:03 350490
11:31:04 347587
11:31:04 349788
11:31:05 345204
11:31:05 348197
11:31:06 344018
11:31:06 338834
11:31:07 340876
11:31:07 338217
11:31:08 335943
11:31:08 339914
11:31:09 339427
11:31:09 337270
11:31:10 338290
11:31:10 337714
11:31:11 333088
11:31:11 336534
11:31:12 337839
11:31:12 338266
11:31:13 338055
11:31:13 0
11:31:14 0
