TransCouple -> Vert
Date : 17-02-2016 11:29:41
Temps   Vitesse
11:29:41 0
11:29:42 0
11:29:42 0
11:29:43 0
11:29:43 0
11:29:44 0
11:29:44 0
11:29:45 0
11:29:45 0
11:29:46 0
11:29:46 0
11:29:47 0
11:29:47 0
11:29:48 0
11:29:48 0
11:29:49 0
11:29:49 0
11:29:50 0
11:29:50 0
11:29:51 0
11:29:51 0
11:29:52 0
11:29:52 0
11:29:53 0
11:29:53 0
11:29:54 0
11:29:54 0
11:29:55 0
11:29:55 0
11:29:56 0
11:29:56 0
11:29:57 0
11:29:57 0
11:29:58 0
11:29:58 0
11:29:59 0
11:29:59 0
11:30:00 0
11:30:00 0
11:30:01 0
11:30:01 0
11:30:02 0
11:30:02 0
11:30:03 0
11:30:03 0
11:30:04 0
11:30:04 0
11:30:05 0
11:30:05 0
11:30:06 0
11:30:06 73072
11:30:07 318138
11:30:07 354649
11:30:08 356681
11:30:08 358026
11:30:09 358062
11:30:09 362323
11:30:10 357297
11:30:10 361521
11:30:11 356643
11:30:11 359495
11:30:12 359169
11:30:12 363652
11:30:13 366902
11:30:13 367126
11:30:14 374630
11:30:14 371688
11:30:15 369845
11:30:15 369792
11:30:16 368859
11:30:16 368118
11:30:17 364566
11:30:17 364900
11:30:18 363494
11:30:18 361689
11:30:19 369208
11:30:19 368542
11:30:20 372726
11:30:20 374828
11:30:21 368926
11:30:21 369460
11:30:22 365564
11:30:22 364665
11:30:23 370683
11:30:23 368029
11:30:24 369341
11:30:24 367744
11:30:25 366332
11:30:25 368980
11:30:26 366798
11:30:26 371078
11:30:27 369630
11:30:27 365905
11:30:28 366879
11:30:28 363038
11:30:29 362917
11:30:29 357008
11:30:30 359822
11:30:31 357443
11:30:31 356530
11:30:32 350753
11:30:32 350434
11:30:32 345600
11:30:33 347023
11:30:34 348472
11:30:34 343915
11:30:35 346196
11:30:35 344367
11:30:36 342761
11:30:36 342767
11:30:36 342945
11:30:37 343306
11:30:38 346860
11:30:38 346848
11:30:39 346721
11:30:39 347228
11:30:40 345247
11:30:40 345774
11:30:41 346339
11:30:41 346404
11:30:42 349966
11:30:42 350435
11:30:43 352991
11:30:43 347964
11:30:44 352348
11:30:44 351175
11:30:45 353275
11:30:45 356469
11:30:46 356049
11:30:46 358890
11:30:47 355145
11:30:47 358399
11:30:48 354263
11:30:48 360430
11:30:49 367094
11:30:49 366356
11:30:50 373604
11:30:50 367610
11:30:51 367056
11:30:51 365652
11:30:52 362161
11:30:52 366894
11:30:53 362369
11:30:53 365629
11:30:54 361685
11:30:54 361859
11:30:55 358936
11:30:55 359662
11:30:56 361218
11:30:56 362538
11:30:57 360919
11:30:57 359825
11:30:58 356333
11:30:58 354750
11:30:59 356216
11:30:59 357201
11:31:00 359050
11:31:00 357958
11:31:01 354783
11:31:01 354386
11:31:02 353528
11:31:02 356377
11:31:03 351680
11:31:03 355236
11:31:04 348777
11:31:04 351196
11:31:05 346462
11:31:05 341335
11:31:06 343762
11:31:06 339891
11:31:07 337586
11:31:07 343481
11:31:08 338091
11:31:08 337474
11:31:09 337054
11:31:09 336944
11:31:10 337062
11:31:10 335111
11:31:11 339725
11:31:11 336975
11:31:12 336585
11:31:12 340747
11:31:13 335329
11:31:13 0
11:31:14 0
