10:02:58 0
10:02:58 50811
10:02:59 237753
10:02:59 272493
10:03:09 0
10:03:10 77008
10:03:10 249317
10:03:11 274050
10:03:35 0
10:03:36 88881
10:03:36 0
10:03:37 0
10:03:37 0
10:03:38 0
10:03:38 0
10:03:39 0
10:03:39 0
10:03:40 0
10:03:40 0
10:03:41 0
10:03:41 0
10:03:42 0
10:03:42 0
10:03:43 0
10:03:43 0
10:03:44 0
10:03:44 0
10:03:45 0
10:03:45 0
10:03:46 0
10:03:46 0
10:03:47 0
10:03:47 0
10:03:48 0
10:03:48 0
10:03:49 0
10:03:49 0
10:03:50 0
10:03:50 0
10:03:51 0
10:03:51 0
10:03:52 0
10:03:52 0
10:03:53 0
10:03:53 0
10:03:54 0
10:03:54 0
10:03:55 0
10:03:55 0
10:03:56 0
10:03:56 0
10:03:57 0
10:03:57 0
10:03:58 0
10:03:58 0
10:03:59 0
10:03:59 0
10:04:00 0
10:04:00 0
10:04:01 0
10:04:01 0
10:04:02 0
10:04:02 0
11:57:16 0
11:57:16 123010
11:57:17 271115
11:57:17 289594
11:57:18 291278
11:57:18 291113
11:57:19 291310
11:57:19 292057
11:57:20 295267
11:57:26 307225
11:57:27 306578
11:57:27 305483
11:57:28 299758
11:57:28 299106
11:57:29 295865
11:57:29 294352
11:57:30 293245
11:57:30 294381
11:57:31 292339
11:57:37 283261
11:57:37 286544
11:57:38 286058
11:57:38 282369
11:57:39 286346
11:57:39 288609
11:57:40 284285
11:57:40 285644
11:57:41 284125
11:57:41 284747
11:57:42 288307
11:57:42 291592
11:57:43 291875
11:57:43 289385
11:57:44 0
11:57:44 0
11:57:45 0
11:57:45 0
11:57:46 0
11:57:46 0
11:57:47 0
11:57:47 0
11:57:48 0
11:57:48 0
11:57:49 0
11:57:49 0
11:57:50 0
11:57:50 0
11:57:51 0
11:57:51 0
11:57:52 0
11:57:52 0
11:57:53 0
11:57:53 0
11:57:54 0
11:57:54 0
11:57:55 0
11:57:55 0
11:57:56 0
11:57:56 0
11:57:57 0
11:57:57 0
11:57:58 0
11:57:58 0
11:57:59 0
11:57:59 0
11:58:00 0
11:58:00 0
11:58:01 0
11:58:01 0
11:58:02 0
11:58:02 0
11:58:03 0
11:58:03 0
11:58:04 0
11:58:04 0
11:58:05 0
11:58:05 0
11:58:06 0
11:58:06 0
11:58:07 0
11:58:07 0
11:58:08 0
11:58:08 0
11:58:09 0
11:58:09 0
11:58:10 0
11:58:10 0
11:58:11 0
11:58:11 0
11:58:12 0
11:58:12 0
11:58:13 0
11:58:13 0
11:58:14 0
11:58:14 0
11:58:15 0
11:58:15 0
11:58:16 0
11:58:16 0
11:58:17 0
11:58:17 0
11:58:18 0
11:58:18 0
11:58:19 0
11:58:19 0
11:58:20 0
11:58:20 0
11:58:21 0
11:58:21 0
11:58:22 0
11:58:22 0
11:58:23 0
11:58:23 0
11:58:24 0
11:58:24 0
11:58:25 0
11:58:25 0
11:58:26 0
11:58:26 0
11:58:27 0
11:58:27 0
11:58:28 0
11:58:28 0
11:58:29 0
11:58:29 0
11:58:30 0
11:58:30 0
11:58:31 0
11:58:31 0
11:58:32 0
11:58:32 0
11:58:33 0
11:58:33 0
11:58:34 0
11:58:34 0
11:58:35 0
11:58:35 0
11:58:36 0
11:58:36 0
11:58:37 0
11:58:37 0
11:58:38 0
11:58:38 0
