Libre -> No-Color
Date : 17-02-2016 17:56:25
Temps   Vitesse
17:56:25 0
17:56:26 0
17:56:26 0
17:56:27 0
17:56:27 0
17:56:28 0
17:56:28 0
17:56:29 0
17:56:29 0
17:56:30 0
17:56:30 0
17:56:31 0
17:56:31 0
17:56:32 0
17:56:32 0
17:56:33 0
17:56:33 0
17:56:34 0
17:56:34 0
17:56:35 0
17:56:35 0
17:56:36 0
17:56:36 0
17:56:37 0
17:56:37 0
17:56:38 0
17:56:38 0
17:56:39 0
17:56:39 0
17:56:40 0
17:57:13 0
17:57:14 45715
17:57:14 16134
17:57:15 2321
17:57:15 321
17:57:16 42
17:57:16 2
17:57:17 0
17:57:17 0
17:57:18 0
17:57:18 0
17:57:19 0
17:57:19 0
17:57:20 0
17:57:20 0
18:14:16 0
18:14:16 90014
18:14:17 35828
18:14:17 5376
18:14:18 724
18:20:52 0
18:20:52 161448
18:20:53 242067
18:20:53 243699
18:20:54 238402
18:20:54 238329
18:20:55 241927
18:20:55 237114
18:20:56 243494
18:20:56 246988
18:20:57 252851
18:20:57 253277
18:20:58 248216
18:20:58 252703
18:20:59 248405
18:20:59 253668
18:21:00 247440
18:21:00 255450
18:21:01 242877
18:21:01 253130
18:21:02 249120
18:21:02 238933
18:21:03 249711
18:21:03 241625
18:21:04 243346
18:21:04 242918
18:21:05 241227
18:21:05 245761
18:21:06 231495
18:21:06 231013
18:21:07 224318
18:21:07 230033
18:21:08 225742
18:21:08 236774
18:21:09 235135
18:21:09 242280
18:21:10 235804
18:21:10 243964
18:21:11 233449
18:21:11 246989
18:21:12 238748
18:21:12 242597
18:21:13 223722
18:21:13 247844
18:21:14 238964
18:21:14 237765
18:21:15 236096
18:21:15 238801
18:21:16 235949
18:21:16 232937
18:21:17 241060
18:21:17 235534
18:21:18 225546
18:21:18 240926
18:21:19 235556
18:21:19 228077
18:21:20 227761
18:21:20 244394
18:21:21 236648
18:21:21 228047
18:21:22 242167
18:21:22 231465
18:21:23 234988
18:21:23 237990
18:21:24 232420
18:21:24 234298
18:21:25 237279
18:21:25 232993
18:21:26 233184
18:21:26 223817
18:21:27 239553
18:21:27 238368
18:21:28 234524
18:21:28 233917
18:21:29 233966
18:21:29 231785
18:21:30 227516
18:21:30 240609
18:21:31 234279
18:21:31 235150
18:21:32 232516
18:21:32 243546
18:21:33 235691
18:21:33 237525
18:21:34 238494
18:21:34 231375
18:21:35 238576
18:21:35 234224
18:21:36 233525
18:21:36 232751
18:21:37 235185
18:21:37 229579
18:21:38 221185
18:21:38 218786
18:21:39 216994
18:21:39 221843
18:21:40 221143
18:21:40 222745
18:21:41 223962
18:21:41 219395
18:21:42 221639
18:21:42 224444
18:21:43 222311
18:21:43 132477
18:21:44 119654
18:21:44 119654
18:21:45 119654
18:21:45 119654
18:21:46 0
18:21:46 0
18:21:47 0
18:21:47 0
18:21:48 0
18:21:49 0
18:21:49 0
18:21:50 0
18:22:03 0
18:22:04 0
18:22:04 0
18:22:05 0
18:22:05 0
18:22:06 0
18:22:06 0
18:22:07 0
18:22:07 0
18:22:08 0
18:22:08 0
18:22:09 0
18:22:09 0
18:22:10 0
18:22:10 0
18:22:11 0
18:22:11 0
18:22:12 0
18:22:12 0
18:22:13 0
18:22:13 0
18:22:14 0
18:22:14 0
18:22:15 0
18:22:15 0
18:22:16 0
18:22:16 0
18:22:17 0
18:22:17 0
18:22:18 0
18:22:18 0
18:22:19 0
18:22:19 0
18:22:20 0
18:22:20 0
18:22:21 0
18:22:21 0
18:22:22 0
18:22:22 0
18:22:23 0
18:22:23 0
