11:21:05 0
11:21:05 0
11:21:06 0
11:21:06 0
11:21:07 0
11:21:07 0
11:21:08 0
11:21:08 0
11:21:09 0
11:21:09 0
11:21:10 0
11:21:10 117683
11:21:11 299595
11:21:11 330410
11:21:12 339366
11:21:12 348888
11:21:13 353561
11:21:13 368149
11:21:14 367879
11:21:14 371295
11:21:15 375255
11:21:15 370087
11:21:16 374487
11:21:16 378893
11:21:17 377408
11:21:17 379891
11:21:18 377706
11:21:18 372256
11:21:19 373068
11:21:19 373096
11:21:20 371645
11:21:20 370614
11:21:21 372593
11:21:21 369716
11:21:22 367807
11:21:22 364186
11:21:23 364720
11:21:23 360816
11:21:24 356838
11:21:24 354013
11:21:25 354264
11:21:25 350811
11:21:26 347084
11:21:26 346933
11:21:27 349250
11:21:27 347546
11:21:28 343882
11:21:28 350752
11:21:29 343589
11:21:29 343185
11:21:30 342346
11:21:30 339115
11:21:31 336121
11:21:31 333875
11:21:32 329151
11:21:32 327235
11:21:33 317202
11:21:33 319305
11:21:34 313218
11:21:34 314609
11:21:35 316445
11:21:35 315976
11:21:36 307526
11:21:36 312779
11:21:37 313037
11:21:37 304543
11:21:38 308475
11:21:38 311553
11:21:39 310157
11:21:39 313406
11:21:40 319342
11:21:40 311914
11:21:41 317983
11:21:41 312687
11:21:42 315430
11:21:42 318880
11:21:43 318906
11:21:43 317606
11:21:44 321316
11:21:44 319384
11:21:45 318071
11:21:45 319564
11:21:46 315363
11:21:46 314698
11:21:47 322893
11:21:47 321299
11:21:48 315180
11:21:48 320396
11:21:49 318491
11:21:49 326387
11:21:50 329510
11:21:50 326135
11:21:51 337110
11:21:51 335593
11:21:52 332031
11:21:52 335931
11:21:53 335089
11:21:53 325365
11:21:54 327469
11:21:54 330372
11:21:55 322414
11:21:55 327405
11:21:56 317645
11:21:56 320383
11:21:57 325032
11:21:57 314806
11:21:58 316642
11:21:58 323408
11:21:59 324359
11:21:59 322824
11:22:00 318266
11:22:00 318496
11:22:01 306101
11:22:01 304906
11:22:02 294384
11:22:02 281441
11:22:03 280680
11:22:03 269883
11:22:04 257446
11:22:04 251666
11:22:05 254875
11:22:05 277266
11:22:06 283230
11:22:06 281953
11:22:07 270140
11:22:07 281202
11:22:08 286565
11:22:08 284295
11:22:09 269087
11:22:09 276752
11:22:10 286349
11:22:10 266763
11:22:11 262994
11:22:11 278424
11:22:12 276843
11:22:12 278275
11:22:13 282501
11:22:13 285438
11:22:14 275614
11:22:14 280812
11:22:15 268341
11:22:15 251686
11:22:16 248401
11:22:16 237455
11:22:17 232094
11:22:17 208390
11:22:18 185533
11:22:18 185847
11:22:19 164007
11:22:19 151711
11:22:20 130263
11:22:20 106563
11:22:21 97123
11:22:21 82113
11:22:22 98332
11:22:22 92803
11:22:23 80160
11:22:23 56368
11:22:24 55820
11:22:24 60367
11:22:25 63124
11:22:25 45287
11:22:26 30807
11:22:26 30173
11:22:27 0
11:22:27 0
11:22:28 0
11:22:28 0
11:22:29 0
11:22:29 0
11:22:30 0
11:22:30 0
11:22:31 0
11:22:31 0
11:22:32 0
11:22:32 0
11:22:33 0
11:22:33 0
11:22:34 0
11:22:34 0
11:22:35 0
11:22:35 0
11:22:36 0
11:22:36 0
11:22:37 0
11:22:37 0
11:22:38 0
11:22:38 0
11:22:39 0
11:22:39 0
11:22:40 0
11:22:40 0
11:22:41 0
11:22:41 0
11:22:42 0
11:22:42 0
11:22:43 0
11:22:43 0
11:22:44 0
11:22:44 0
11:22:45 0
11:22:45 0
11:22:46 0
