TransCouple -> No-Color
Date : 25-01-2016 13:51:47
Temps   Vitesse
13:51:48 0
13:51:48 0
13:51:49 0
13:51:49 0
13:51:50 0
13:51:50 0
13:51:51 0
13:51:51 0
13:51:52 0
13:51:52 0
13:51:53 0
13:51:53 0
13:51:54 0
13:51:54 0
13:51:55 0
13:51:55 0
13:51:56 0
13:51:56 0
13:51:57 0
13:51:57 0
13:51:58 0
13:51:58 0
13:51:59 0
13:51:59 0
13:52:00 0
13:52:00 0
13:52:01 0
13:52:01 0
13:52:02 0
13:52:02 0
13:52:03 0
13:52:03 0
13:52:04 0
13:52:04 0
13:52:05 0
13:52:05 0
13:52:06 0
13:52:06 0
13:52:07 0
13:52:07 0
13:52:08 0
13:52:08 0
13:52:09 0
13:52:09 0
13:52:10 0
13:52:10 0
13:52:11 0
13:52:11 213336
13:52:12 334134
13:52:12 353340
13:52:13 358086
13:52:13 356414
13:52:14 356234
13:52:14 356750
13:52:15 353699
13:52:15 353245
13:52:16 347685
13:52:16 349780
13:52:17 347307
13:52:17 348951
13:52:18 349345
13:52:18 346491
13:52:19 345895
13:52:19 348047
13:52:20 349337
13:52:20 350315
13:52:21 346481
13:52:21 355016
13:52:22 351447
13:52:22 355571
13:52:23 350699
13:52:23 352627
13:52:24 353076
13:52:24 353896
13:52:25 350063
13:52:25 345774
13:52:26 347588
13:52:26 343761
13:52:27 346312
13:52:27 347597
13:52:28 342692
13:52:28 344985
13:52:29 343378
13:52:29 338864
13:52:30 341143
13:52:30 339438
13:52:31 335855
13:52:31 335901
13:52:32 329335
13:52:32 329907
13:52:33 324003
13:52:33 321205
13:52:34 324633
13:52:34 326130
13:52:35 330972
13:52:35 335840
13:52:36 334681
13:52:36 340739
13:52:37 342717
13:52:37 344512
13:52:38 347388
13:52:38 347709
13:52:39 352267
13:52:39 348959
13:52:40 353280
13:52:40 351377
13:52:41 351775
13:52:41 353770
13:52:42 350891
13:52:42 351422
13:52:43 348947
13:52:43 351241
13:52:44 340879
13:52:44 345945
13:52:45 344530
13:52:45 340533
13:52:46 341063
13:52:46 336233
13:52:47 332768
13:52:47 334462
13:52:48 336637
13:52:48 338594
13:52:49 344265
13:52:49 345563
13:52:50 345476
13:52:50 351409
13:52:51 354372
13:52:51 351068
13:52:52 354180
13:52:52 349850
13:52:53 350539
13:52:53 345051
13:52:54 348662
13:52:54 352724
13:52:55 349632
13:52:55 354789
13:52:56 351452
13:52:56 353140
13:52:57 348393
13:52:57 347418
13:52:58 345658
13:52:58 344859
13:52:59 345549
13:52:59 340621
13:53:00 339751
13:53:00 340493
13:53:01 340851
13:53:01 339917
13:53:02 342087
13:53:02 341211
13:53:03 337700
