TransCouple -> Rouge
Date : 17-02-2016 11:32:33
Temps   Vitesse
11:32:34 0
11:32:34 0
11:32:35 0
11:32:35 0
11:32:36 0
11:32:36 0
11:32:37 0
11:32:37 0
11:32:38 0
11:32:38 0
11:32:39 0
11:32:39 0
11:32:40 0
11:32:40 0
11:32:41 0
11:32:41 0
11:32:42 0
11:32:42 0
11:32:43 0
11:32:43 0
11:32:44 0
11:32:45 0
11:32:45 0
11:32:46 0
11:32:46 0
11:32:47 0
11:32:47 0
11:32:48 0
11:32:48 0
11:32:49 0
11:32:49 0
11:32:50 0
11:32:50 0
11:32:51 35022
11:32:51 274247
11:32:52 330365
11:32:52 339726
11:32:53 336465
11:32:53 336852
11:32:54 341453
11:32:54 340498
11:32:55 338616
11:32:55 344315
11:32:56 342549
11:32:56 343099
11:32:57 350787
11:32:57 348849
11:32:58 356334
11:32:58 352041
11:32:59 356509
11:32:59 353085
11:33:00 355063
11:33:00 352041
11:33:01 354702
11:33:01 356866
11:33:02 357972
11:33:02 356509
11:33:03 358337
11:33:03 359730
11:33:04 364709
11:33:04 363206
11:33:05 370763
11:33:05 363322
11:33:06 364227
11:33:06 361210
11:33:07 361392
11:33:07 361194
11:33:08 361659
11:33:08 364997
11:33:09 363999
11:33:09 369312
11:33:10 364490
11:33:10 368601
11:33:11 369918
11:33:11 366762
11:33:12 372147
11:33:12 369721
11:33:13 367310
11:33:13 365127
11:33:14 364026
11:33:14 366604
11:33:15 365220
11:33:15 369709
11:33:16 370274
11:33:16 368010
11:33:17 369079
11:33:17 365039
11:33:18 366517
11:33:18 366582
11:33:19 361775
11:33:19 365512
11:33:20 359083
11:33:20 357444
11:33:21 353799
11:33:21 350798
11:33:22 350457
11:33:22 351168
11:33:23 350850
11:33:23 347201
11:33:24 345855
11:33:24 340877
11:33:25 339073
11:33:25 341266
11:33:26 341677
11:33:26 341104
11:33:27 343225
11:33:27 343529
11:33:28 340936
11:33:28 346699
11:33:29 343699
11:33:29 345907
11:33:30 347055
11:33:30 345145
11:33:31 349746
11:33:31 345314
11:33:32 345789
11:33:32 348232
11:33:33 345389
11:33:33 352604
11:33:34 351043
11:33:34 353487
11:33:35 352220
11:33:35 351079
11:33:36 351904
11:33:36 349574
11:33:37 357632
11:33:37 356968
11:33:38 361712
11:33:38 359573
11:33:39 366027
11:33:39 364474
11:33:40 366548
11:33:40 372617
11:33:41 367496
11:33:41 369154
11:33:42 362167
11:33:42 361738
11:33:43 358221
11:33:43 356410
11:33:44 360649
11:33:44 358239
11:33:45 359664
11:33:45 357245
11:33:46 359684
11:33:46 356567
11:33:47 358755
11:33:47 357751
11:33:48 360550
11:33:48 357367
11:33:49 360083
11:33:49 353979
11:33:50 355088
11:33:50 354010
11:33:51 355685
11:33:51 356625
11:33:52 355556
11:33:52 355856
11:33:53 352568
11:33:53 354257
11:33:54 349459
11:33:54 349874
11:33:55 346800
11:33:55 346753
11:33:56 346576
11:33:56 340091
11:33:57 338223
11:33:57 339171
11:33:58 0
11:33:58 0
11:33:59 0
11:33:59 0
