TransCouple -> Gris
Date : 25-01-2016 14:00:14
Temps   Vitesse
14:00:14 0
14:00:15 0
14:00:15 0
14:00:16 0
14:00:16 0
14:00:17 0
14:00:17 0
14:00:18 0
14:00:18 0
14:00:19 0
14:00:19 0
14:00:20 0
14:00:20 0
14:00:21 0
14:00:21 0
14:00:22 0
14:00:22 0
14:00:23 0
14:00:23 0
14:00:24 0
14:00:24 0
14:00:25 0
14:00:25 0
14:00:26 0
14:00:26 0
14:00:27 0
14:00:27 0
14:00:28 0
14:00:28 0
14:00:29 0
14:00:29 0
14:00:30 0
14:00:30 0
14:00:31 0
14:00:31 0
14:00:32 0
14:00:32 0
14:00:33 0
14:00:33 0
14:00:34 0
14:00:34 0
14:00:35 0
14:00:35 0
14:00:36 0
14:00:36 0
14:00:37 0
14:00:37 0
14:00:38 0
14:00:38 0
14:00:39 0
14:00:39 0
14:00:40 0
14:00:40 0
14:00:41 0
14:00:41 0
14:00:42 194907
14:00:42 321417
14:00:43 344149
14:00:43 345234
14:00:44 334289
14:00:44 340615
14:00:45 337915
14:00:45 331677
14:00:46 338208
14:00:46 337175
14:00:47 335127
14:00:47 338426
14:00:48 334411
14:00:48 336784
14:00:49 335644
14:00:49 339409
14:00:50 334966
14:00:50 350119
14:00:51 345888
14:00:51 341444
14:00:52 347188
14:00:52 347524
14:00:53 348360
14:00:53 352039
14:00:54 340101
14:00:54 335157
14:00:55 337838
14:00:55 337383
14:00:56 337035
14:00:56 330152
14:00:57 334346
14:00:57 333631
14:00:58 331158
14:00:58 326963
14:00:59 329982
14:00:59 327838
14:01:00 326713
14:01:00 324235
14:01:01 326461
14:01:01 321764
14:01:02 317202
14:01:02 318524
14:01:03 314040
14:01:03 315551
14:01:04 315851
14:01:04 320169
14:01:05 328254
14:01:05 326975
14:01:06 327215
14:01:06 329320
14:01:07 331845
14:01:07 337035
14:01:08 337575
14:01:08 338110
14:01:09 342456
14:01:09 341105
14:01:10 340088
14:01:10 348031
14:01:11 343748
14:01:11 341207
14:01:12 346291
14:01:12 335559
14:01:13 335563
14:01:13 336910
14:01:14 334186
14:01:14 332055
14:01:15 332149
14:01:15 330789
14:01:16 327943
14:01:16 316834
14:01:17 322688
14:01:17 323723
14:01:18 323226
14:01:18 333916
14:01:19 341505
14:01:19 332326
14:01:20 333980
14:01:20 345096
14:01:21 348673
14:01:21 348017
14:01:22 341980
14:01:22 336231
14:01:23 334045
14:01:23 337449
14:01:24 334231
14:01:24 338690
14:01:25 342371
14:01:25 339518
14:01:26 347449
14:01:26 339626
14:01:27 330514
14:01:27 332154
14:01:28 331235
14:01:28 329016
14:01:29 330569
14:01:29 330900
14:01:30 328618
14:01:30 331069
14:01:31 329857
14:01:31 329665
14:01:32 332886
14:01:32 331980
14:01:33 332701
14:01:33 333019
14:01:34 338550
14:01:34 338521
14:01:35 341709
14:01:35 337818
14:01:36 341746
14:01:36 342604
14:01:37 341590
14:01:37 336321
14:01:38 343104
14:01:38 334334
14:01:39 335672
14:01:39 337785
14:01:40 339509
14:01:40 327759
14:01:41 327057
14:01:41 325601
14:01:42 328932
14:01:42 334016
14:01:43 332958
14:01:43 329073
14:01:44 332152
14:01:44 333350
14:01:45 329316
14:01:45 329125
14:01:46 326153
14:01:46 325083
14:01:47 329439
14:01:47 330298
14:01:48 325061
14:01:48 325629
14:01:49 326072
14:01:49 331664
14:01:50 325471
14:01:50 327989
14:01:51 327971
14:01:51 328233
14:01:52 327166
14:01:52 325674
14:01:53 325697
14:01:53 327724
14:01:54 0
14:01:54 0
14:01:55 0
14:01:55 0
14:01:56 0
14:01:56 109729
14:01:57 251513
14:01:57 276715
14:01:58 301297
14:01:58 317631
14:01:59 318673
14:01:59 317338
14:02:00 318739
14:02:00 314494
14:02:01 314992
14:02:01 313938
14:02:02 313550
14:02:02 312599
14:02:03 315692
14:02:03 318020
14:02:04 317910
14:02:04 318073
14:02:05 318230
14:02:05 316857
14:02:06 309706
14:02:06 312309
14:02:07 314069
14:02:07 314873
14:02:08 315317
14:02:08 312963
14:02:09 313389
14:02:09 315477
14:02:10 318708
14:02:10 315542
14:02:11 301684
14:02:11 299304
14:02:12 300012
14:02:12 299654
14:02:13 297270
14:02:13 296904
14:02:14 296786
14:02:14 299140
14:02:15 301561
14:02:15 302027
14:02:16 298841
14:02:16 298477
14:02:17 297540
14:02:17 297258
14:02:18 295327
14:02:18 299942
14:02:19 299526
14:02:19 305760
14:02:20 306076
14:02:20 309138
14:02:21 308458
14:02:21 307852
14:02:22 308274
14:02:22 309139
14:02:23 307081
14:02:23 306389
14:02:24 305516
14:02:24 300173
14:02:25 295124
14:02:25 293683
14:02:26 291267
14:02:26 287935
14:02:27 289920
14:02:27 289478
14:02:28 287495
14:02:28 285023
14:02:29 292434
14:02:29 297311
14:02:30 297190
14:02:30 300733
14:02:31 300377
14:02:31 299583
14:02:32 298993
14:02:32 297110
14:02:33 293918
14:02:33 303287
14:02:34 294225
14:02:34 296641
14:02:35 299706
14:02:35 306662
14:02:36 309814
14:02:36 311642
14:02:37 309403
14:02:37 312030
14:02:38 310076
14:02:38 310078
14:02:39 309686
14:02:39 303470
14:02:40 297798
14:02:40 298888
14:02:41 295575
14:02:41 295751
14:02:42 296389
14:02:42 295517
14:02:43 297876
14:02:43 297240
14:02:44 296069
14:02:44 297158
14:02:45 294430
14:02:45 298362
14:02:46 297090
14:02:46 295439
14:02:47 299071
14:02:47 302287
14:02:48 302289
14:02:48 301927
14:02:49 304779
14:02:49 304421
14:02:50 300298
14:02:50 307632
14:02:51 316644
14:02:51 316390
14:02:52 320788
14:02:52 320736
14:02:53 317128
14:02:53 315983
14:02:54 314331
14:02:54 312805
14:02:55 314521
14:02:55 316771
14:02:56 315284
14:02:56 312143
14:02:57 313195
14:02:57 311717
14:02:58 308979
14:02:58 306802
14:02:59 310082
14:02:59 308506
14:03:00 305588
14:03:00 308798
14:03:01 310937
14:03:01 307132
14:03:02 303930
14:03:02 298484
14:03:03 299288
14:03:03 299043
14:03:04 294456
14:03:04 289932
14:03:05 290769
14:03:05 290678
14:03:06 294190
14:03:06 300888
14:03:07 304364
14:03:07 306132
14:03:08 307071
14:03:08 311294
14:03:09 310305
14:03:09 311668
14:03:10 312743
14:03:10 313532
14:03:11 315622
14:03:11 310587
14:03:12 311467
14:03:12 315163
14:03:13 310485
14:03:13 312927
14:03:14 0
14:03:14 0
14:03:15 0
14:03:15 0
14:03:16 0
14:03:16 0
14:03:17 0
14:03:17 0
14:03:18 0
