TransCouple -> Vert
Date : 17-02-2016 11:35:21
Temps   Vitesse
11:35:21 0
11:35:22 0
11:35:22 0
11:35:23 0
11:35:23 0
11:35:24 0
11:35:24 0
11:35:25 0
11:35:25 0
11:35:26 0
11:35:26 0
11:35:27 0
11:35:27 0
11:35:28 0
11:35:28 0
11:35:29 0
11:35:29 0
11:35:30 0
11:35:30 0
11:35:31 0
11:35:31 0
11:35:32 0
11:35:32 0
11:35:33 0
11:35:33 0
11:35:34 0
11:35:34 71894
11:35:35 301772
11:35:35 326181
11:35:36 331967
11:35:36 332754
11:35:37 329296
11:35:37 327454
11:35:38 331491
11:35:38 332199
11:35:39 329968
11:35:39 327633
11:35:40 329110
11:35:40 332702
11:35:41 330759
11:35:41 331718
11:35:42 334950
11:35:42 334776
11:35:43 332121
11:35:43 337091
11:35:44 339646
11:35:44 338172
11:35:45 341174
11:35:45 346018
11:35:46 344000
11:35:46 344790
11:35:47 345874
11:35:47 347556
11:35:48 349120
11:35:48 347983
11:35:49 353364
11:35:49 351126
11:35:50 351328
11:35:50 352246
11:35:51 350557
11:35:51 357098
11:35:52 357782
11:35:52 364742
11:35:53 368818
11:35:53 370568
11:35:54 374976
11:35:54 377440
11:35:55 375782
11:35:55 382552
11:35:56 383098
11:35:56 380004
11:35:57 378939
11:35:57 381461
11:35:58 383849
11:35:58 385345
11:35:59 390089
11:35:59 391295
11:36:00 393431
11:36:00 394062
11:36:01 392788
11:36:01 399566
11:36:02 396616
11:36:02 396985
11:36:03 401178
11:36:03 401303
11:36:04 402922
11:36:04 403135
11:36:05 404375
11:36:05 405870
11:36:06 402514
11:36:06 398934
11:36:07 396878
11:36:07 396586
11:36:08 397789
11:36:08 402402
11:36:09 395482
11:36:09 396164
11:36:10 397124
11:36:10 396960
11:36:11 401375
11:36:11 399690
11:36:12 401367
11:36:12 400132
11:36:13 401231
11:36:13 402397
11:36:14 401703
11:36:14 403685
11:36:15 400189
11:36:15 395851
11:36:16 389724
11:36:17 386611
11:36:17 382572
11:36:17 388556
11:36:18 383877
11:36:18 382935
11:36:19 386474
11:36:19 388135
11:36:20 389546
11:36:21 390214
11:36:21 389285
11:36:22 392254
11:36:22 392433
11:36:23 397807
11:36:23 394268
11:36:24 391050
11:36:24 388707
11:36:25 387116
11:36:25 390735
11:36:26 390284
11:36:26 386084
11:36:27 384195
11:36:27 382068
11:36:28 386364
11:36:28 382492
11:36:29 381463
11:36:29 382851
11:36:30 385159
11:36:30 378548
11:36:31 375421
11:36:31 378965
11:36:32 375652
11:36:32 375764
11:36:33 378688
11:36:33 372691
11:36:34 370377
11:36:34 372720
11:36:35 371165
11:36:35 373667
11:36:36 375352
11:36:36 372147
11:36:37 368036
11:36:37 374147
11:36:38 369524
11:36:38 370138
11:36:39 369600
11:36:39 369568
11:36:40 373299
11:36:40 367317
11:36:41 366777
11:36:41 370771
11:36:42 366136
11:36:42 0
11:36:43 0
