TransCouple -> Vert
Date : 17-02-2016 11:37:31
Temps   Vitesse
11:37:32 0
11:37:32 0
11:37:33 0
11:37:33 0
11:37:34 0
11:37:34 0
11:37:35 0
11:37:35 0
11:37:36 0
11:37:36 0
11:37:37 0
11:37:37 0
11:37:38 0
11:37:38 0
11:37:39 0
11:37:39 0
11:37:40 0
11:37:40 0
11:37:41 0
11:37:41 221020
11:37:42 349012
11:37:42 363077
11:37:43 366750
11:37:43 362508
11:37:44 367286
11:37:44 361526
11:37:45 363731
11:37:45 357156
11:37:46 358246
11:37:46 348545
11:37:47 348383
11:37:47 342547
11:37:48 339701
11:37:48 342509
11:37:49 342193
11:37:49 339242
11:37:50 339839
11:37:50 334763
11:37:51 331895
11:37:51 335846
11:37:52 337092
11:37:52 339878
11:37:53 339953
11:37:53 343300
11:37:54 342824
11:37:54 341952
11:37:55 344234
11:37:55 342851
11:37:56 342579
11:37:56 346584
11:37:57 344604
11:37:57 345716
11:37:58 345337
11:37:58 344194
11:37:59 350910
11:37:59 349643
11:38:00 357681
11:38:00 355491
11:38:01 361958
11:38:01 354748
11:38:02 357675
11:38:02 354024
11:38:03 356463
11:38:03 353046
11:38:04 355324
11:38:04 352938
11:38:05 352483
11:38:05 352711
11:38:06 351408
11:38:06 356258
11:38:07 358776
11:38:07 358640
11:38:08 358972
11:38:08 357699
11:38:09 354376
11:38:09 353876
11:38:10 353599
11:38:10 353994
11:38:11 352119
11:38:11 358324
11:38:12 352104
11:38:12 357007
11:38:13 352483
11:38:13 356124
11:38:14 354854
11:38:14 357402
11:38:15 353429
11:38:15 351232
11:38:16 351486
11:38:16 345502
11:38:17 348077
11:38:17 344781
11:38:18 341290
11:38:18 344349
11:38:19 338142
11:38:19 334908
11:38:20 338425
11:38:20 335447
11:38:21 332595
11:38:21 335470
11:38:22 336273
11:38:22 333777
11:38:23 331183
11:38:23 328761
11:38:24 333211
11:38:24 331624
11:38:25 331604
11:38:25 338059
11:38:26 334933
11:38:26 333601
11:38:27 333278
11:38:27 337168
11:38:28 335371
11:38:28 332084
11:38:29 337785
11:38:29 339612
11:38:30 337518
11:38:30 341012
11:38:31 341941
11:38:31 338591
11:38:32 340264
11:38:32 342835
11:38:33 343435
11:38:33 345897
11:38:34 346100
11:38:34 343906
11:38:35 346042
11:38:35 343888
11:38:36 346956
11:38:36 349944
11:38:37 352660
11:38:37 357110
11:38:38 354415
11:38:38 356332
11:38:39 348334
11:38:39 352793
11:38:40 347520
11:38:40 345188
11:38:41 348717
11:38:41 345460
11:38:42 347074
11:38:42 345201
11:38:43 345152
11:38:43 346780
11:38:44 345846
11:38:44 348368
11:38:45 345853
11:38:45 341512
11:38:46 344521
11:38:46 341609
11:38:47 339131
11:38:47 344869
11:38:48 341032
11:38:48 341878
11:38:49 346446
11:38:49 337837
11:38:50 340219
11:38:50 341170
11:38:51 335630
11:38:51 337980
11:38:52 339537
11:38:52 338189
11:38:53 0
11:38:53 0
11:38:54 0
